,index
20951,20951
21286,21286
20706,20706
20830,20830
21035,21035
21037,21037
21322,21322
20992,20992
21163,21163
20771,20771
20730,20730
20891,20891
21123,21123
20909,20909
20944,20944
20840,20840
21229,21229
21113,21113
21266,21266
20744,20744
20803,20803
20949,20949
21085,21085
20879,20879
21264,21264
21190,21190
20812,20812
21329,21329
20924,20924
20737,20737
21078,21078
21319,21319
20861,20861
20850,20850
20729,20729
21048,21048
20881,20881
20893,20893
21099,21099
21023,21023
21291,21291
21135,21135
21165,21165
21150,21150
21250,21250
20899,20899
21208,21208
20934,20934
21338,21338
21316,21316
21045,21045
20758,20758
21149,21149
20818,20818
21041,21041
20895,20895
21290,21290
21281,21281
21280,21280
20884,20884
21213,21213
21333,21333
21066,21066
20782,20782
20776,20776
20856,20856
20971,20971
20994,20994
20793,20793
20718,20718
21283,21283
21225,21225
21254,21254
20996,20996
21117,21117
20728,20728
21182,21182
21156,21156
21086,21086
20765,20765
21308,21308
20907,20907
21205,21205
20813,20813
21145,21145
21063,21063
20986,20986
21133,21133
21108,21108
20930,20930
21335,21335
21227,21227
21129,21129
21049,21049
20923,20923
20791,20791
21089,21089
21193,21193
21155,21155
21247,21247
20991,20991
21161,21161
21301,21301
21036,21036
21105,21105
21006,21006
21203,21203
20837,20837
21183,21183
20898,20898
20710,20710
21034,21034
21272,21272
20977,20977
21317,21317
20731,20731
21158,21158
21246,21246
21159,21159
21328,21328
21096,21096
21285,21285
21053,21053
20845,20845
21160,21160
21077,21077
21221,21221
20921,20921
20859,20859
21022,21022
20750,20750
21098,21098
21009,21009
21339,21339
21120,21120
20995,20995
20940,20940
20762,20762
20848,20848
21336,21336
20721,20721
20956,20956
20814,20814
20989,20989
20789,20789
21059,21059
20888,20888
20717,20717
20735,20735
20983,20983
20954,20954
20798,20798
21126,21126
21267,21267
21111,21111
20973,20973
20866,20866
21003,21003
21222,21222
20943,20943
20950,20950
20937,20937
21151,21151
21147,21147
20858,20858
20963,20963
20984,20984
21075,21075
20885,20885
21263,21263
20834,20834
21188,21188
21269,21269
20759,20759
21265,21265
21131,21131
20781,20781
21245,21245
21219,21219
20821,20821
20904,20904
21104,21104
21255,21255
21058,21058
21124,21124
21076,21076
21027,21027
20736,20736
21175,21175
21088,21088
20752,20752
20760,20760
21278,21278
20990,20990
20757,20757
20957,20957
21351,21351
21028,21028
21146,21146
21214,21214
21261,21261
21187,21187
20749,20749
21273,21273
21046,21046
21342,21342
20746,20746
20792,20792
20945,20945
21001,21001
20933,20933
21065,21065
21298,21298
21303,21303
20751,20751
20835,20835
20905,20905
21132,21132
20878,20878
21343,21343
20724,20724
21180,21180
20961,20961
21174,21174
21141,21141
20980,20980
21125,21125
21030,21030
20748,20748
21038,21038
21008,21008
20815,20815
21350,21350
20942,20942
20714,20714
21325,21325
21223,21223
20976,20976
21121,21121
20733,20733
20960,20960
21199,21199
20829,20829
20783,20783
20969,20969
20740,20740
21116,21116
21288,21288
20857,20857
21195,21195
20953,20953
21179,21179
21260,21260
20772,20772
20819,20819
21172,21172
20875,20875
20931,20931
21310,21310
20908,20908
20806,20806
21204,21204
20914,20914
21103,21103
21164,21164
21168,21168
20852,20852
21233,21233
21330,21330
20876,20876
21352,21352
20764,20764
21136,21136
21253,21253
21277,21277
20880,20880
21295,21295
20877,20877
20817,20817
20932,20932
20797,20797
21020,21020
20872,20872
21243,21243
21271,21271
21042,21042
20939,20939
19070,19070
19000,19000
18947,18947
19002,19002
18786,18786
19017,19017
19089,19089
18892,18892
18798,18798
18894,18894
19004,19004
19003,19003
18857,18857
18907,18907
18823,18823
18617,18617
18788,18788
18923,18923
18769,18769
18849,18849
19052,19052
18746,18746
18924,18924
19069,19069
18910,18910
19024,19024
18842,18842
18751,18751
18657,18657
18941,18941
18590,18590
18770,18770
18997,18997
18912,18912
18905,18905
18727,18727
19058,19058
19082,19082
18841,18841
18989,18989
19105,19105
18968,18968
18946,18946
18659,18659
19064,19064
19054,19054
19006,19006
18854,18854
18916,18916
18972,18972
18763,18763
19126,19126
19023,19023
18882,18882
19051,19051
18662,18662
18796,18796
18883,18883
18652,18652
19037,19037
19079,19079
18717,18717
18974,18974
18687,18687
18871,18871
18928,18928
18701,18701
18637,18637
18953,18953
18954,18954
19078,19078
18948,18948
18705,18705
18756,18756
18664,18664
18934,18934
19073,19073
18992,18992
18902,18902
18656,18656
18632,18632
18860,18860
18940,18940
18740,18740
18721,18721
18927,18927
18729,18729
18603,18603
19021,19021
19016,19016
19122,19122
18886,18886
18984,18984
19020,19020
18995,18995
18938,18938
19085,19085
19114,19114
18629,18629
18952,18952
18975,18975
18757,18757
18741,18741
18661,18661
18665,18665
19034,19034
18750,18750
18737,18737
18766,18766
18615,18615
18759,18759
18970,18970
18620,18620
18669,18669
18966,18966
18855,18855
18921,18921
19113,19113
18909,18909
19005,19005
18833,18833
18867,18867
18785,18785
19116,19116
18611,18611
18799,18799
18958,18958
18856,18856
19011,19011
19100,19100
18762,18762
18999,18999
19050,19050
19046,19046
18760,18760
19062,19062
19104,19104
18969,18969
18865,18865
18670,18670
19041,19041
18901,18901
19119,19119
18596,18596
18929,18929
18625,18625
19026,19026
18964,18964
18815,18815
19121,19121
18897,18897
18827,18827
18926,18926
18742,18742
18893,18893
19072,19072
19007,19007
18832,18832
18875,18875
18761,18761
18917,18917
18648,18648
18903,18903
18784,18784
18704,18704
18749,18749
18735,18735
18738,18738
18776,18776
18671,18671
18826,18826
19083,19083
18806,18806
18864,18864
18602,18602
18676,18676
18906,18906
19074,19074
18686,18686
18791,18791
18802,18802
18685,18685
19099,19099
19013,19013
18821,18821
19014,19014
18607,18607
18932,18932
18675,18675
18812,18812
18600,18600
18904,18904
18650,18650
19039,19039
18703,18703
18660,18660
18986,18986
18673,18673
18963,18963
18872,18872
18628,18628
18943,18943
18585,18585
19084,19084
18744,18744
18848,18848
18635,18635
18672,18672
19110,19110
19012,19012
19038,19038
19055,19055
19043,19043
19081,19081
18801,18801
18697,18697
18623,18623
18996,18996
19067,19067
19090,19090
18682,18682
19080,19080
18838,18838
18586,18586
18641,18641
19061,19061
19091,19091
19025,19025
18980,18980
19098,19098
18896,18896
19077,19077
18866,18866
18774,18774
18876,18876
19047,19047
18851,18851
18593,18593
18790,18790
19028,19028
19044,19044
18702,18702
18840,18840
18955,18955
18694,18694
19060,19060
18634,18634
18829,18829
18795,18795
18699,18699
19040,19040
18870,18870
18839,18839
18726,18726
18653,18653
18655,18655
18638,18638
18680,18680
18878,18878
18647,18647
18879,18879
18599,18599
19036,19036
18981,18981
18915,18915
18813,18813
18807,18807
18847,18847
19010,19010
18592,18592
18622,18622
18789,18789
19042,19042
18604,18604
18843,18843
18824,18824
18618,18618
19027,19027
18811,18811
18707,18707
19112,19112
18967,18967
18713,18713
18983,18983
19057,19057
19031,19031
18775,18775
19093,19093
19009,19009
18640,18640
18646,18646
18654,18654
18758,18758
18724,18724
18722,18722
18736,18736
18715,18715
18873,18873
18859,18859
18957,18957
18830,18830
18630,18630
18598,18598
18683,18683
19088,19088
18595,18595
19059,19059
18887,18887
18920,18920
18993,18993
18900,18900
18862,18862
18861,18861
18690,18690
19049,19049
18772,18772
18998,18998
18885,18885
19015,19015
18609,18609
19102,19102
19095,19095
18781,18781
18869,18869
18982,18982
18962,18962
18696,18696
18831,18831
18804,18804
18719,18719
19032,19032
18853,18853
18718,18718
18700,18700
18612,18612
18728,18728
18825,18825
19030,19030
18937,18937
18644,18644
18605,18605
18633,18633
18976,18976
19068,19068
18930,18930
18692,18692
18695,18695
18835,18835
19035,19035
18868,18868
18960,18960
19101,19101
18616,18616
18858,18858
19108,19108
18911,18911
19106,19106
18985,18985
18979,18979
18846,18846
18783,18783
18688,18688
18918,18918
18820,18820
18773,18773
19111,19111
18608,18608
18651,18651
18936,18936
18914,18914
18780,18780
18698,18698
18627,18627
18712,18712
18747,18747
18818,18818
18684,18684
18614,18614
18720,18720
19125,19125
18961,18961
18805,18805
18779,18779
18610,18610
18716,18716
18836,18836
18764,18764
18884,18884
18890,18890
18794,18794
18819,18819
19048,19048
18987,18987
19075,19075
18768,18768
18956,18956
18817,18817
18754,18754
18732,18732
19076,19076
18933,18933
18666,18666
18891,18891
18667,18667
18709,18709
18828,18828
18636,18636
19066,19066
18594,18594
18808,18808
19022,19022
18797,18797
18731,18731
18679,18679
18674,18674
18898,18898
18834,18834
18597,18597
18899,18899
18809,18809
18645,18645
18973,18973
19053,19053
18837,18837
18723,18723
18765,18765
18621,18621
18748,18748
18734,18734
18613,18613
18714,18714
19094,19094
18668,18668
18816,18816
18725,18725
18782,18782
18678,18678
18814,18814
19001,19001
18643,18643
18771,18771
18889,18889
18642,18642
18965,18965
19109,19109
18945,18945
18959,18959
18949,18949
18991,18991
19071,19071
18978,18978
18730,18730
18845,18845
18689,18689
18822,18822
18624,18624
18919,18919
18908,18908
18753,18753
18601,18601
18852,18852
18793,18793
18591,18591
18950,18950
18606,18606
19045,19045
18971,18971
19008,19008
18691,18691
18619,18619
18951,18951
18800,18800
18693,18693
18990,18990
18626,18626
18881,18881
19086,19086
18778,18778
18863,18863
19107,19107
18710,18710
18939,18939
18810,18810
18658,18658
18708,18708
18745,18745
18681,18681
18994,18994
19018,19018
19033,19033
18931,18931
18844,18844
18631,18631
18663,18663
19056,19056
18739,18739
18677,18677
19103,19103
18913,18913
18880,18880
18792,18792
18752,18752
18877,18877
18733,18733
18743,18743
19124,19124
18587,18587
18787,18787
18988,18988
18767,18767
18850,18850
19120,19120
18649,18649
18803,18803
19092,19092
18706,18706
18925,18925
19063,19063
18922,18922
19097,19097
18755,18755
19029,19029
18588,18588
19096,19096
18944,18944
19019,19019
18935,18935
19123,19123
18977,18977
18777,18777
19087,19087
19065,19065
18888,18888
19117,19117
18711,18711
18589,18589
18639,18639
18895,18895
19115,19115
19118,19118
18942,18942
16439,16439
16472,16472
15993,15993
16129,16129
16227,16227
16225,16225
16085,16085
16486,16486
16600,16600
16605,16605
16658,16658
16416,16416
16468,16468
16111,16111
16367,16367
15907,15907
16295,16295
16651,16651
16541,16541
16187,16187
16638,16638
16003,16003
16764,16764
16505,16505
16360,16360
16236,16236
16253,16253
16088,16088
16492,16492
16444,16444
16221,16221
16306,16306
16130,16130
16561,16561
15925,15925
16189,16189
16751,16751
16685,16685
16024,16024
16756,16756
16207,16207
15973,15973
16704,16704
16046,16046
16168,16168
16624,16624
15949,15949
16069,16069
16794,16794
15991,15991
16249,16249
16747,16747
15929,15929
16350,16350
16739,16739
16409,16409
15962,15962
16060,16060
16677,16677
16483,16483
15932,15932
16256,16256
16031,16031
15930,15930
16177,16177
16629,16629
16185,16185
16723,16723
16181,16181
15984,15984
16400,16400
16084,16084
16744,16744
16255,16255
16203,16203
16264,16264
16707,16707
16442,16442
16027,16027
16305,16305
16201,16201
16711,16711
16412,16412
16736,16736
16196,16196
16778,16778
16164,16164
16750,16750
16769,16769
16105,16105
16688,16688
16392,16392
16502,16502
16430,16430
15987,15987
16352,16352
16507,16507
16547,16547
16573,16573
16357,16357
15893,15893
16361,16361
16263,16263
16429,16429
16382,16382
16679,16679
16676,16676
16496,16496
16318,16318
16020,16020
16737,16737
15940,15940
16327,16327
16581,16581
16205,16205
16528,16528
16597,16597
16407,16407
16113,16113
15974,15974
16348,16348
16229,16229
16291,16291
15986,15986
16722,16722
16222,16222
16714,16714
16758,16758
16782,16782
16452,16452
15948,15948
15982,15982
16768,16768
16247,16247
16619,16619
16126,16126
16324,16324
15911,15911
16180,16180
15919,15919
16151,16151
16224,16224
16612,16612
16501,16501
16065,16065
16092,16092
16399,16399
16182,16182
16560,16560
16325,16325
15970,15970
16340,16340
16650,16650
16171,16171
16427,16427
16102,16102
16274,16274
16467,16467
16277,16277
16317,16317
16338,16338
16064,16064
16134,16134
16186,16186
16680,16680
16004,16004
16586,16586
16613,16613
16716,16716
16799,16799
16365,16365
15947,15947
16671,16671
16734,16734
16632,16632
16740,16740
16037,16037
16174,16174
16635,16635
16792,16792
16089,16089
16070,16070
16042,16042
15900,15900
16056,16056
16116,16116
16375,16375
16733,16733
16533,16533
16786,16786
16664,16664
16746,16746
16128,16128
16620,16620
16292,16292
16120,16120
16557,16557
16067,16067
16401,16401
16200,16200
16341,16341
16614,16614
16150,16150
16218,16218
16583,16583
16310,16310
16760,16760
16298,16298
16345,16345
16783,16783
16551,16551
16556,16556
16682,16682
16417,16417
16373,16373
16276,16276
16030,16030
16454,16454
15904,15904
16139,16139
16420,16420
15955,15955
16772,16772
16039,16039
16773,16773
16379,16379
16315,16315
16387,16387
16475,16475
16114,16114
16726,16726
15969,15969
16735,16735
15942,15942
16604,16604
16049,16049
16621,16621
16641,16641
16598,16598
15964,15964
16693,16693
16313,16313
16358,16358
16591,16591
15943,15943
16328,16328
16731,16731
16098,16098
16515,16515
16155,16155
16699,16699
15909,15909
16702,16702
16497,16497
16553,16553
16518,16518
16421,16421
16250,16250
16672,16672
16076,16076
15910,15910
16355,16355
16606,16606
16660,16660
16568,16568
16463,16463
16476,16476
16166,16166
16265,16265
15968,15968
16603,16603
16445,16445
15959,15959
16394,16394
16738,16738
16272,16272
16243,16243
16554,16554
16235,16235
16381,16381
16337,16337
16564,16564
16607,16607
16217,16217
16771,16771
16036,16036
16188,16188
16425,16425
16485,16485
16592,16592
16323,16323
16007,16007
16477,16477
15938,15938
15976,15976
16657,16657
15936,15936
16718,16718
16415,16415
16695,16695
16197,16197
16080,16080
16793,16793
16242,16242
16649,16649
16728,16728
16074,16074
16694,16694
16159,16159
16457,16457
16051,16051
16147,16147
15931,15931
16354,16354
16424,16424
16545,16545
16303,16303
16248,16248
16332,16332
16144,16144
15926,15926
16124,16124
15956,15956
16359,16359
16435,16435
15952,15952
16569,16569
16441,16441
16537,16537
16434,16434
16190,16190
15903,15903
15922,15922
16208,16208
16520,16520
16752,16752
15939,15939
16491,16491
16490,16490
16368,16368
16599,16599
16108,16108
16584,16584
16366,16366
16469,16469
16596,16596
16055,16055
16703,16703
16398,16398
16601,16601
16204,16204
16176,16176
16464,16464
16487,16487
16158,16158
16479,16479
16668,16668
16333,16333
16563,16563
16015,16015
16623,16623
16132,16132
16000,16000
16418,16418
16687,16687
16791,16791
16266,16266
16233,16233
16443,16443
15953,15953
16730,16730
16057,16057
15895,15895
16656,16656
16506,16506
16777,16777
16558,16558
16068,16068
16797,16797
15923,15923
16460,16460
16146,16146
16228,16228
15902,15902
16135,16135
16096,16096
16038,16038
16800,16800
16115,16115
15928,15928
16071,16071
16050,16050
16202,16202
16659,16659
16552,16552
16215,16215
16331,16331
16397,16397
16511,16511
16642,16642
16261,16261
16447,16447
16683,16683
16026,16026
16440,16440
16169,16169
16273,16273
16270,16270
16307,16307
16302,16302
16330,16330
15918,15918
16775,16775
16550,16550
16119,16119
16536,16536
16214,16214
16334,16334
15908,15908
16062,16062
16787,16787
16213,16213
16451,16451
16101,16101
16565,16565
16148,16148
16267,16267
16686,16686
16054,16054
16320,16320
16175,16175
16090,16090
16503,16503
15937,15937
16675,16675
16618,16618
16540,16540
15957,15957
16145,16145
16107,16107
16495,16495
16123,16123
15981,15981
16094,16094
16763,16763
16720,16720
15917,15917
16097,16097
16627,16627
16259,16259
16231,16231
16161,16161
16636,16636
16706,16706
16192,16192
16342,16342
16594,16594
16083,16083
16286,16286
15967,15967
16419,16419
16296,16296
15933,15933
16167,16167
15983,15983
16543,16543
15961,15961
16413,16413
16784,16784
16582,16582
16529,16529
15963,15963
16319,16319
16278,16278
16611,16611
16191,16191
16326,16326
16246,16246
16785,16785
16287,16287
16008,16008
16045,16045
16104,16104
16025,16025
16329,16329
16041,16041
16437,16437
16142,16142
16570,16570
16450,16450
16316,16316
16539,16539
16757,16757
16637,16637
16110,16110
16403,16403
16745,16745
16525,16525
16239,16239
16640,16640
15977,15977
16717,16717
16493,16493
16078,16078
16571,16571
16289,16289
16153,16153
16481,16481
16449,16449
16712,16712
16178,16178
16721,16721
16040,16040
16059,16059
16058,16058
16580,16580
16622,16622
16275,16275
16697,16697
16534,16534
16210,16210
16681,16681
16710,16710
16339,16339
16790,16790
16414,16414
16647,16647
16137,16137
16022,16022
16670,16670
16796,16796
15915,15915
16742,16742
16290,16290
16579,16579
16628,16628
15999,15999
15951,15951
16262,16262
16795,16795
16674,16674
16480,16480
16293,16293
16072,16072
16617,16617
16488,16488
15978,15978
16494,16494
16118,16118
16095,16095
15971,15971
16362,16362
16504,16504
16798,16798
16466,16466
15914,15914
15912,15912
16257,16257
16465,16465
16588,16588
16073,16073
16404,16404
16297,16297
16498,16498
16689,16689
15944,15944
16206,16206
16308,16308
15975,15975
16423,16423
16759,16759
16245,16245
16431,16431
16372,16372
15891,15891
16719,16719
16349,16349
16271,16271
16510,16510
16519,16519
16595,16595
16470,16470
16047,16047
16426,16426
16258,16258
16408,16408
15894,15894
16516,16516
16321,16321
16254,16254
16461,16461
16765,16765
16304,16304
15980,15980
15985,15985
16546,16546
16238,16238
16700,16700
16643,16643
16011,16011
16112,16112
16183,16183
16283,16283
16141,16141
16705,16705
16091,16091
16219,16219
16741,16741
16162,16162
16356,16356
16411,16411
16143,16143
16010,16010
16043,16043
16109,16109
16631,16631
16066,16066
16432,16432
16761,16761
16383,16383
16384,16384
16240,16240
16780,16780
16602,16602
16006,16006
15992,15992
15890,15890
16665,16665
16572,16572
15898,15898
16593,16593
16033,16033
16138,16138
16269,16269
16343,16343
16160,16160
16125,16125
16251,16251
16396,16396
16776,16776
16696,16696
16484,16484
16559,16559
16666,16666
15965,15965
16532,16532
16770,16770
15994,15994
16016,16016
16535,16535
16708,16708
16005,16005
16471,16471
16301,16301
16587,16587
16698,16698
15958,15958
16645,16645
16012,16012
16136,16136
16548,16548
16630,16630
16117,16117
16634,16634
16099,16099
16179,16179
16195,16195
16577,16577
16522,16522
16692,16692
16615,16615
16453,16453
16121,16121
16781,16781
16684,16684
16727,16727
16149,16149
16667,16667
16075,16075
16410,16410
16562,16562
16053,16053
16576,16576
16344,16344
16374,16374
16762,16762
16574,16574
15897,15897
16268,16268
16655,16655
16252,16252
15905,15905
16172,16172
16234,16234
15966,15966
16081,16081
16555,16555
16788,16788
16122,16122
16017,16017
15989,15989
16226,16226
16626,16626
16284,16284
15960,15960
16709,16709
16156,16156
16755,16755
16663,16663
15995,15995
16578,16578
16395,16395
16131,16131
16527,16527
16513,16513
15946,15946
16428,16428
15972,15972
16473,16473
16459,16459
16508,16508
16223,16223
16652,16652
16455,16455
16549,16549
16474,16474
16260,16260
16512,16512
16567,16567
16079,16079
16061,16061
16526,16526
16279,16279
15916,15916
16691,16691
16732,16732
16436,16436
16152,16152
16351,16351
16575,16575
16590,16590
16285,16285
16103,16103
16034,16034
15899,15899
16544,16544
16767,16767
16754,16754
15935,15935
16386,16386
16530,16530
16322,16322
15954,15954
16625,16625
16446,16446
16678,16678
16753,16753
16194,16194
16193,16193
15950,15950
16402,16402
16433,16433
16523,16523
15924,15924
16199,16199
